Size N    , Utilization U       , Affinity A, BlockNum B, ThreadsNum T        , Random X  , time (ms)           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 40.781006           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 46.250000           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 43.998779           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 43.364990           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 38.593262           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 40.602051           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 41.371094           
32        , 1.000000            , 1         , 62        , 32                  , 1         , 47.674805           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 37.458008           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 47.773193           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 44.279785           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 43.489014           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 43.090088           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 40.710449           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 39.245117           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 40.500732           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 39.368896           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 40.030029           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 39.683838           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 40.106934           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 43.485107           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 40.937012           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 37.425049           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 43.331055           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 39.398926           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 50.381104           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 40.822021           
32        , 1.000000            , 1         , 63        , 32                  , 1         , 37.716064           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 45.186035           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 47.204834           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 39.165039           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 42.006104           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 41.354004           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 38.135986           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 58.067871           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 41.197754           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 43.408936           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 46.828125           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 45.423828           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 48.294189           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 43.750977           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 42.934326           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 43.611084           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 40.398193           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 43.712158           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 47.010010           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 40.721191           
32        , 1.000000            , 1         , 64        , 32                  , 1         , 45.681152           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 38.224854           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 44.963135           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 37.193115           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 40.366943           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 38.905762           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 41.565186           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 41.279053           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 40.419189           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 48.099121           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 43.334961           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 40.037109           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 41.508057           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 42.211914           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 40.245850           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 37.802979           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 45.959961           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 39.202881           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 41.011963           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 40.404053           
32        , 1.000000            , 1         , 65        , 32                  , 1         , 40.394043           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 40.936035           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 49.347900           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 39.955811           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 41.273193           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 41.055908           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 42.766602           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 39.581055           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 36.581055           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 35.936035           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 46.349121           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 41.382080           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 38.419922           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 44.518066           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 41.200928           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 39.660156           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 39.108887           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 42.163086           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 41.320068           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 38.043945           
32        , 1.000000            , 1         , 66        , 32                  , 1         , 45.996826           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 40.624023           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 40.628906           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 39.258057           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 45.792969           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 41.104980           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 41.003906           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 43.609131           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 49.325928           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 38.912842           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 40.066895           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 41.243896           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 41.857910           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 41.044189           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 41.473145           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 39.757812           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 42.175049           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 40.706055           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 37.051025           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 37.925781           
32        , 1.000000            , 1         , 67        , 32                  , 1         , 40.736084           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 41.796143           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 38.859131           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 40.824707           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 38.671875           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 42.486084           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 42.328857           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 41.760986           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 41.385010           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 40.188965           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 45.688965           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 38.400146           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 48.220703           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 37.802979           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 47.856201           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 39.393066           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 43.827148           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 39.767090           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 42.189209           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 43.672119           
32        , 1.000000            , 1         , 68        , 32                  , 1         , 36.869141           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 40.693115           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 37.201904           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 39.515137           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 40.981934           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 43.069092           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 37.628174           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 47.348877           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 45.629150           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 44.737061           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 40.343994           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 41.978760           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 41.596924           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 39.416992           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 42.157959           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 40.418213           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 44.617920           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 36.750977           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 39.512207           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 39.367920           
32        , 1.000000            , 1         , 69        , 32                  , 1         , 36.299072           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 43.093018           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 46.467041           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 39.316895           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 38.931641           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 39.247070           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 42.324951           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 39.756104           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 37.272949           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 37.010010           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 37.739990           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 39.831055           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 40.582031           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 43.487061           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 39.389893           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 40.514893           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 38.334229           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 40.448975           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 44.670898           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 44.848877           
32        , 1.000000            , 1         , 70        , 32                  , 1         , 40.551025           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 40.753174           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 38.092041           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 44.779053           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 37.437012           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 38.012939           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 37.724854           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 39.954346           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 55.764893           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 40.799072           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 41.796875           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 41.640869           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 38.495850           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 37.071045           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 39.957764           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 39.927002           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 40.181152           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 38.433105           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 40.558105           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 41.112061           
32        , 1.000000            , 1         , 71        , 32                  , 1         , 39.991211           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 41.510986           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 41.073975           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 39.718018           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 38.740967           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 40.385010           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 45.521973           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 44.827881           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 40.747803           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 45.772949           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 47.686768           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 39.151123           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 40.390869           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 36.502686           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 38.722168           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 38.852783           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 40.150879           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 36.799316           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 37.915039           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 41.572021           
32        , 1.000000            , 1         , 72        , 32                  , 1         , 41.753906           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 40.936035           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 43.102051           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 41.422119           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 39.134033           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 40.856689           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 39.862061           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 40.581299           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 41.702148           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 40.718994           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 39.715088           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 41.270996           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 40.931152           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 46.192871           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 39.981934           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 41.243896           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 39.055176           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 41.187988           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 41.162109           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 39.808105           
32        , 1.000000            , 1         , 73        , 32                  , 1         , 42.537109           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 50.656982           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 41.677979           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 36.623047           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 39.379639           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 46.885010           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 41.101074           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 39.118896           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 43.901855           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 44.917236           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 38.348877           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 38.543945           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 40.835205           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 36.799072           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 40.789795           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 48.718994           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 41.197998           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 41.774902           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 45.342285           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 37.578125           
32        , 1.000000            , 1         , 74        , 32                  , 1         , 41.919922           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 38.533203           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 37.679932           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 62.856934           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 41.742920           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 36.199219           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 43.534180           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 39.057129           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 37.677002           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 40.009033           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 39.181885           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 40.346680           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 46.124023           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 41.878906           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 40.790039           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 42.674072           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 50.129883           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 41.036865           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 43.915039           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 38.672119           
32        , 1.000000            , 1         , 75        , 32                  , 1         , 39.581055           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.989746           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 42.825195           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 43.153809           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.429199           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.889893           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 41.277100           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.961182           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.438965           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 38.422852           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 46.706787           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.863037           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.199951           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 39.135986           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 44.911133           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 41.183838           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 38.605957           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 44.565186           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 41.152100           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 41.675049           
32        , 1.000000            , 1         , 76        , 32                  , 1         , 40.517090           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 37.817139           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 35.200928           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 35.505127           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 39.833008           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 37.589111           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 37.733887           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 41.085938           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 41.828125           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 36.373779           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 37.609131           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 42.915039           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 40.062256           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 42.896973           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 42.809814           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 46.072021           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 45.666748           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 39.187012           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 41.330078           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 47.575928           
32        , 1.000000            , 1         , 77        , 32                  , 1         , 47.467041           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 40.090820           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 40.277100           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 42.551025           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 46.921143           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 38.652832           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 40.336914           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 39.309082           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 48.368164           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 50.340332           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 37.808105           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 44.308350           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 42.394287           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 39.183350           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 39.055176           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 37.195068           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 37.543213           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 44.681885           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 60.422852           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 37.738037           
32        , 1.000000            , 1         , 78        , 32                  , 1         , 40.365967           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 46.017090           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 45.894043           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 38.143066           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 39.438965           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 39.624756           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 40.354004           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 39.484131           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 46.793945           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 39.024170           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 41.864746           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 44.008789           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 40.299072           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 40.299805           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 37.843018           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 40.517090           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 40.142822           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 40.660889           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 38.877930           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 39.016846           
32        , 1.000000            , 1         , 79        , 32                  , 1         , 42.385010           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 41.896973           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 35.519775           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 39.978027           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 46.275879           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 47.856934           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 41.200928           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 44.259033           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 44.837158           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 37.781982           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 48.793945           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 41.338135           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 45.595215           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 46.589844           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 41.471924           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 42.040039           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 44.187988           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 46.390869           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 42.758057           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 40.282959           
32        , 1.000000            , 1         , 80        , 32                  , 1         , 39.506836           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 38.881836           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 39.586914           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 39.487305           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 42.093018           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 39.188965           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 38.719971           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 40.968994           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 41.628906           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 44.503906           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 40.241943           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 48.989990           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 38.281982           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 39.522217           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 46.010010           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 41.047119           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 44.834961           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 45.596924           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 44.939209           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 38.592041           
32        , 1.000000            , 1         , 81        , 32                  , 1         , 41.854980           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 41.403076           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 40.911865           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 40.850342           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 40.759277           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 41.208984           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 36.994141           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 39.598877           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 41.666992           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 41.558105           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 38.105957           
32        , 1.000000            , 1         , 82        , 32                  , 1         , 37.434082           
