Affinity  , Usage     , #elements , time                
2         , 1.000000  , 8192      , 654.678711          
2         , 1.000000  , 8192      , 641.235107          
2         , 1.000000  , 8192      , 630.061768          
2         , 1.000000  , 8192      , 1086.943848         
2         , 1.000000  , 8192      , 634.457764          
2         , 1.000000  , 8192      , 1082.490479         
2         , 1.000000  , 8192      , 643.513916          
2         , 1.000000  , 8192      , 642.028076          
2         , 1.000000  , 8192      , 636.542969          
2         , 1.000000  , 8192      , 1014.824707         
2         , 1.000000  , 8192      , 639.739990          
2         , 1.000000  , 8192      , 1008.465088         
2         , 1.000000  , 8192      , 1071.479980         
2         , 1.000000  , 8192      , 1018.342041         
2         , 1.000000  , 8192      , 1021.347168         
2         , 1.000000  , 8192      , 1031.466797         
2         , 1.000000  , 8192      , 636.836914          
2         , 1.000000  , 8192      , 1022.832031         
3         , 1.000000  , 8192      , 549.527100          
3         , 1.000000  , 8192      , 547.946045          
3         , 1.000000  , 8192      , 537.294189          
3         , 1.000000  , 8192      , 532.622803          
3         , 1.000000  , 8192      , 534.768799          
3         , 1.000000  , 8192      , 538.729004          
3         , 1.000000  , 8192      , 544.439941          
3         , 1.000000  , 8192      , 537.514160          
3         , 1.000000  , 8192      , 532.164795          
3         , 1.000000  , 8192      , 536.127197          
3         , 1.000000  , 8192      , 547.297363          
3         , 1.000000  , 8192      , 549.287842          
3         , 1.000000  , 8192      , 535.670898          
3         , 1.000000  , 8192      , 541.383057          
3         , 1.000000  , 8192      , 537.410400          
3         , 1.000000  , 8192      , 546.515137          
3         , 1.000000  , 8192      , 543.125244          
3         , 1.000000  , 8192      , 534.750244          
3         , 1.000000  , 8192      , 541.738037          
3         , 1.000000  , 8192      , 541.990234          
3         , 1.000000  , 8192      , 541.876709          
3         , 1.000000  , 8192      , 538.275879          
3         , 1.000000  , 8192      , 537.019775          
3         , 1.000000  , 8192      , 539.766846          
3         , 1.000000  , 8192      , 535.943848          
4         , 1.000000  , 8192      , 565.258057          
4         , 1.000000  , 8192      , 573.416016          
4         , 1.000000  , 8192      , 552.613037          
4         , 1.000000  , 8192      , 550.034668          
4         , 1.000000  , 8192      , 546.947998          
4         , 1.000000  , 8192      , 558.045166          
4         , 1.000000  , 8192      , 552.408691          
4         , 1.000000  , 8192      , 549.968994          
4         , 1.000000  , 8192      , 556.181885          
4         , 1.000000  , 8192      , 567.208252          
4         , 1.000000  , 8192      , 546.677979          
4         , 1.000000  , 8192      , 543.531982          
4         , 1.000000  , 8192      , 552.460938          
4         , 1.000000  , 8192      , 547.962891          
4         , 1.000000  , 8192      , 550.447021          
4         , 1.000000  , 8192      , 562.471924          
4         , 1.000000  , 8192      , 554.122314          
4         , 1.000000  , 8192      , 548.937012          
4         , 1.000000  , 8192      , 580.235107          
4         , 1.000000  , 8192      , 550.964844          
4         , 1.000000  , 8192      , 558.688232          
4         , 1.000000  , 8192      , 559.255371          
4         , 1.000000  , 8192      , 550.633789          
4         , 1.000000  , 8192      , 552.714600          
4         , 1.000000  , 8192      , 549.516846          
1         , 1.000000  , 16384     , 2438.311035         
1         , 1.000000  , 16384     , 2420.010986         
1         , 1.000000  , 16384     , 2496.784668         
1         , 1.000000  , 16384     , 2442.929199         
1         , 1.000000  , 16384     , 2876.040039         
1         , 1.000000  , 16384     , 2426.289307         
1         , 1.000000  , 16384     , 2858.380371         
1         , 1.000000  , 16384     , 2404.582764         
1         , 1.000000  , 16384     , 2420.134033         
1         , 1.000000  , 16384     , 2401.947021         
1         , 1.000000  , 16384     , 2854.295898         
1         , 1.000000  , 16384     , 2405.986084         
1         , 1.000000  , 16384     , 2441.917969         
1         , 1.000000  , 16384     , 3313.625977         
1         , 1.000000  , 16384     , 2411.708008         
1         , 1.000000  , 16384     , 2443.406006         
1         , 1.000000  , 16384     , 2425.104248         
1         , 1.000000  , 16384     , 2448.407959         
1         , 1.000000  , 16384     , 2472.442627         
1         , 1.000000  , 16384     , 2438.594482         
1         , 1.000000  , 16384     , 2423.127930         
1         , 1.000000  , 16384     , 2858.468994         
1         , 1.000000  , 16384     , 2438.518066         
1         , 1.000000  , 16384     , 2419.477783         
1         , 1.000000  , 16384     , 2849.760986         
2         , 1.000000  , 16384     , 1530.805664         
2         , 1.000000  , 16384     , 1140.301025         
